sample	genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads	species	genus	SDP	sec_clust
67B	Ga0312305.fna	3.83709986900693	0.208597729513195	0.0083008362011528	2233706	1	1	0	22.0838139383646	0.0147768074726578	0.103935791012783	0.96622921449217	0.0053239927946738	0.972644101963284	0.978407319027231	NA	False	9059	73.6805386908047	0.574654697532919	0.977781811441852	6351	5013	4933	4039	33301	34827	0.973662842876828	8972	181745	Bifidobacterium sp.	Bifidobacterium	Bifido_1_cerana	58_10
67B	Ga0326500.fna	19.9212101194291	0.961376836239486	0.0125825775879649	2446304	15	15	20	10.2176280649074	0.0065367432278675	0.926720473007443	0.999999977061028	0.0169713296190269	0.982474504199308	0.991467287740843	NA	False	85998	36.6481894927789	0.57727157006427	0.9919899208902	39731	19344	18751	70273	186154	190368	0.975280961891276	89024	404204	Snodgrassella alvi	Snodgrassella	Snod_1	61_1
67B	Ga0372762.fna	0.0055127479466183	0.0045512747946618	NA	1987575	1	1	0	0.0881609799362754	6.25369371214428e-05	0	0.0048559281107526	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	45	47	0.980175711716903	0	309	Bombella sp.	Bombella	Bom_1	2_2
67B	Ga0418777.fna	0.0162044541579987	0.0011915264973982	0.0050267465455191	2612615	1	1	0	0.702023815866714	0.0004343410174899	0.0006698269741236	0.0142066524621954	0.0039878785610198	0.983428571428571	0.988571428571428	NA	False	26	40.7307692307692	1	1	29	20	20	28	162	170	0.970210648028022	48	950	Frischella sp.	Frischella	Fper_2	56_0
67B	H3R26.fna	87.338629080701	0.974038592704098	0.0016358090895219	1671404	9	9	90	29.8396570028838	0.0230933649327388	0.961283447927611	1	0.0013921467524656	0.987391492961008	0.988158285372501	NA	False	27216	107.97538212816	0.807782044104816	0.986295526170427	20258	19026	18949	4308	566496	574017	0.98490951158117	23257	1179550	Bombilactobacillus mellifer	Bombilactobacillus	Firm4_2	31_1
67B	H3S80.fna	3.34128140038691	0.516303456816295	0.0059603790435881	2622818	3	2	1	9.73398302832235	0.0060111320764813	0.142649623420306	0.947678686997871	0.0012306288741311	0.973130666267533	0.978671313718782	NA	False	1388	40.9495677233429	0.856457591313769	0.995842164721507	10053	7980	7915	3603	33613	34662	0.970166793919788	11518	156944	Bartonella apis	Bartonella	Bapis	39_2
67B	H3T37.fna	0.972343350469724	0.490146739783683	0.0130993644553699	1522491	18	17	0	1.66896025955097	0.0013542000770926	0.0221597369048486	0.576236252554631	0.0021542695964226	0.983875748414251	0.989537020570277	NA	False	186	58.252688172043	0.650331532636834	1	544	353	347	629	5709	5893	0.977515777699342	976	14259	Apilactobacillus kunkeei	Apilactobacillus	Lkun	10_2
67B	H3T38.fna	355.850471991772	0.966998325410076	0.012655254507042	1615918	15	14	392	192.827899071545	0.151832191239777	0.960602580081415	1	0.0122894629576671	0.975941452918496	0.990448090036753	NA	False	810746	178.232443946686	0.634791314335556	0.995783330800625	37345	14827	14263	54573	2187127	2221445	0.949884001876211	68836	5076473	Bombilactobacillus mellis	Bombilactobacillus	Firm4_1	34_1
67B	H3T43.fna	130.831194888332	0.992472742954316	0.0127020745882418	1922347	30	30	124	86.8341199524986	0.0627268451010465	0.985330432018777	1	0.0123317517244408	0.997560907363578	0.999771401058102	NA	False	895956	130.127664751394	0.443452240641755	0.976147805507395	4620	433	418	73867	975048	986856	0.985507620634239	74285	2313890	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_3
67B	H3T80.fna	14.8553496283888	0.785312450373939	0.0027905205666464	2663671	11	9	9	16.497699892128	0.0101125949311723	0.605794784716281	0.99999798979474	0.0030563817236716	0.971823296179193	0.974848757899851	NA	False	12144	53.3376976284585	0.811675674460311	0.99520200713799	45467	40585	40404	9366	150568	155337	0.974925118749518	49770	442601	Gilliamella apis	Gilliamella	Gilli_2	53_2
67B	H3T89.fna	16.4118401625681	0.967634258135774	0.0108116294049461	2204615	21	20	11	24.6515842393992	0.0166185311245585	0.857517979329724	0.999999491425877	0.0127699604203202	0.98806398529064	0.994846857731062	NA	False	97987	77.7239531774623	0.495585583851572	0.982497983217855	22565	9742	9557	42070	140733	145617	0.970093034924435	51627	516275	Bifidobacterium asteroides	Bifidobacterium	Bifido_1.3	58_3
67B	H3U49.fna	36.3716383873424	0.954922240389368	0.0143775119746184	2051322	21	20	24	47.6863710304975	0.0333290179194881	0.891057084163286	0.999999999999989	0.0161385928218573	0.983598171617396	0.994335952993826	NA	False	392819	82.6750844536542	0.48625930676111	0.976151325420269	29980	10353	9989	69648	285463	294599	0.973714779901651	79637	919466	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_1
67B	H3U87.fna	73.2696218700859	0.922024434498609	0.0080034378013575	2066750	3	3	75	58.3165490406588	0.0405705595386139	0.849672674488932	1	0.0052958890740624	0.979089564656353	0.98476932179463	NA	False	193650	98.1688613477924	0.640443271087063	0.982452564916816	36720	26746	26260	33826	589616	601173	0.983946314741834	60086	1655396	Bifidobacterium choladohabitans	Bifidobacterium	Bifido_1.2	58_5
67B	H3V17.fna	20.2773667956541	0.970259711266558	0.0129694692195874	2687600	8	7	17	16.9216891626071	0.0103250173434681	0.895354963536241	0.999999983250792	0.0075070872122855	0.983077316905728	0.993355929047905	NA	False	90823	50.2333770080266	0.582117797247919	0.982475673295216	40722	15988	15462	71675	210620	213905	0.971988436349902	87137	598707	Bartonella apis	Bartonella	Bapis	39_4
67B	SALWKB12.fna	0.0354751307875301	0.0105905399924625	0.0025869158649801	2438497	34	7	0	0.442152244275265	0.0002835418662656	0.0028361732657452	0.0308390099468084	0	0.993637941006362	0.995951417004048	NA	False	NA	NA	NA	NA	44	28	27	30	346	363	0.976573337021778	57	1390	Snodgrassella communis/Snodgrassella alvi	Snodgrassella	Snod_bombus	62_1
68B	14B_MAG.27.fa	34.0002460161568	0.953565529424611	0.0073755785039624	2316921	52	52	35	22.0436111131743	0.0145145684672671	0.911388864790815	0.999999999999908	0.0062632973103629	0.987111292962357	0.993620525701643	NA	False	111016	64.6839374504576	0.648009199034259	0.986888614942321	27216	13471	13177	40630	304756	309329	0.982499587477168	53807	706509	Snodgrassella sp.	Snodgrassella	unclassified	60_1
68B	22B_MAG.26.fa	0.777485989324935	0.367922569858879	0.0078196881123756	2519329	2	2	0	1.89188022656042	0.0011920260904078	0.0257330424093081	0.496675470258439	0	0.97246645071726	0.978590158877063	NA	False	72	35.75	0.909248453887283	1	1785	1388	1372	802	7521	7735	0.970793837110754	2174	33924	Bartonella apis	Bartonella	Bapis	39_6
68B	22B_MAG.3.fa	16.1365705698852	0.984064099081312	0.0023315664650115	1980434	8	8	16	5.95586672109864	0.0042338980723579	0.969037089850003	0.999999351492205	0.0002001036067161	0.987411378375646	0.990256962327407	NA	False	2020	24.8232673267327	0.836576351371006	0.995027977563962	24159	18698	18633	9378	123521	124401	0.982296184925784	28011	251890	Commensalibacter	Commensalibacter	Com_1	27_1
68B	25B_MAG.35.fa	0.389500322024782	0.137955930565976	0.0046045221876852	4670448	101	96	0	1.43048145971907	0.0006633522747036	0.0219118165966091	0.291020583316804	9.90339235705388e-05	0.974251988508667	0.977935859602494	NA	False	179	36.1061452513966	0.765470464089357	1	2635	2258	2241	791	7030	7481	0.967065369900769	3032	27329	Klebsiella pneumoniae	Klebsiella	unclassified	20_1
68B	25B_MAG.42.fa	2.75389363487202	0.833458561161188	0.0018348028697541	4839180	239	239	2	2.47431276508177	0.0011303796571491	0.193826226757426	0.912111655233167	0.0001568162189563	0.992947460446074	0.993771589406798	NA	False	1195	43.3347280334728	0.342133972029637	0.96849327391396	6615	5842	5825	1924	52851	53503	0.984452944359503	7749	122849	Klebsiella variicola	Klebsiella	unclassified	20_2
68B	25B_MAG.9.fa	0.0057926220387823	0.002989034816597	0	1051510	75	6	0	0.135395378639286	0.0001329894844435	0.0002035168472006	0.0051018265087906	0	0.962616822429906	0.962616822429906	NA	False	NA	NA	NA	NA	8	8	8	0	23	41	0.939750980452216	8	164	Fructobacillus sp018437235	Fructobacillus	unclassified	6_0
68B	2B_MAG.3.fa	1.06103300745637	0.434600426645904	0.0067840376445042	2517310	4	4	0	2.93194434846323	0.0018482319719523	0.0348665837739491	0.608156261752433	0.0007290919898736	0.979845049561354	0.985279708328586	NA	False	100	27.47	0.849539141612049	1	1769	1292	1283	923	10431	10568	0.981647247108258	2206	38650	Bartonella sp.	Bartonella	unclassified	39_5
68B	31B_MAG.25.fa	398.512172876108	0.993954563201717	0.0152910092632534	1890186	13	13	427	142.49721853363	0.103717759948672	0.988332365174644	1	0.0146247881629318	0.984495206976809	0.994538394503172	NA	False	1288672	183.290575879665	0.423322896909565	0.959000751104205	28965	10203	9759	70555	2874640	2910047	0.977317638426299	80314	6181784	Lactobacillus helsingborgensis	Lactobacillus	Firm5_2	38_1
68B	33B_MAG.16.fa	0.0579118234644546	0.0037516555579809	0.0129254210812389	2652429	19	8	0	1.58827532971285	0.0009759224469568	0.0017930734432476	0.0498506917130747	0.0045779222474767	0.960260723296888	0.968250630782169	NA	False	468	76.6346153846154	0.559937774627812	0.950313422410279	189	151	146	149	570	689	0.941192630055315	295	2995	Apibacter sp.	Apibacter	unclassified	40_1
68B	33B_MAG.28.fa	91.1732142034254	0.977989298789074	0.0136783925112733	1953050	18	18	80	59.9339025938893	0.0429256241554194	0.951840966693121	1	0.0126911030219916	0.988718085544163	0.995420101097745	NA	False	642870	109.959708805824	0.582476558142077	0.983850075402251	20973	8514	8163	70117	694502	705831	0.980594507972322	78280	1971756	Bifidobacterium asteroides	Bifidobacterium	unclassified	58_4
68B	35B_MAG.14.fa	35.332377720309	0.953340320178712	0.0088694797249932	5136319	18	18	37	14.3188298514712	0.0063202437293938	0.933016426744523	0.999999999999972	0.0075006111387198	0.989491618794434	0.996934229498755	NA	False	303543	45.6605555061392	0.487039794157766	0.98224244055746	50359	14692	14308	117631	714977	723395	0.982532110350264	131939	1488378	Klebsiella aerogenes	Klebsiella	unclassified	19_1
68B	35B_MAG.19.fa	0.0428284182144173	0.0106450146570698	0.006871351257777	4151239	18	11	0	0.582598511577506	0.0002860677817701	0.0030340339354105	0.0371113414965287	0	0.965065502183406	0.970305676855895	NA	False	3	14	1	1	440	374	366	167	671	877	0.933986248165019	533	5143	Kluyvera sp902363335	Kluyvera	unclassified	23_0
68B	35B_MAG.26.fa	0.044016716075145	0.006564979049701	0.0066117634507841	4528575	35	19	0	0.79743405322742	0.0003750161372475	0.0027929315513157	0.0381211389349684	0	0.957463630613536	0.965211891208096	NA	False	61	20.6885245901639	0.654363148579506	0.993345042935207	538	440	436	183	744	880	0.925661936110032	619	4736	Cedecea neteri	Cedecea	unclassified	21_0
68B	40B_MAG.15.fa	4.23314845479604	0.939207941424417	0.0012540294026025	1161303	53	53	4	2.62685102732498	0.0024488039099979	0.418025269890804	0.976195248743079	0	0.997659922464332	0.998226402501576	NA	False	NA	NA	NA	NA	1136	861	859	610	19488	19620	0.991166475251652	1469	39996	Fructobacillus fructosus	Fructobacillus	unclassified	5_1
68B	48B_MAG.22.fa	0.0552990458734105	0.0079178770763869	0.0097127758283194	3727388	72	12	0	1.64453826440069	0.0008534582258176	0.002417510599916	0.0476560881718605	0.0029380847211757	0.948618355343469	0.958162246143602	NA	False	651	104.622119815668	0.959457463179451	1	463	377	370	180	763	1070	0.931227051480823	550	4533	Jejubacter sp.	Jejubacter	unclassified	12_1
68B	48B_MAG.6.fa	0.226703105808845	0.0754173512231908	0.0011115541844163	1953211	11	11	0	1.15263055037691	0.0008252022028507	0.0143998779445743	0.181415657626154	0	0.980942899808007	0.981227334139231	NA	False	NA	NA	NA	NA	536	528	528	30	1730	1832	0.971903934941584	558	5846	Bombella mellum	Bombella	unclassified	2_1
68B	49B_MAG.12.fa	0.0042441215907208	0.0006166188332807	0	2825084	41	5	0	0.270143357353037	0.0001609570073143	0.0002484881865459	0.0037405460277116	0	0.944444444444444	0.944444444444444	NA	False	NA	NA	NA	NA	39	39	39	0	43	58	0.94856348848191	39	1139	Gilliamella sp.	Gilliamella	unclassified	47_1
68B	50B_MAG.25.fa	1.54949747242835	0.655225947243093	0.0036915536036073	4653874	100	100	1	1.69340568869561	0.0007866634109996	0.0619468855409492	0.745436831665828	0	0.980724471284422	0.982115417301148	NA	False	18	19.3888888888889	0.67125649787753	1	5557	5156	5134	1219	27809	28518	0.972765080645103	6353	60607	Pantoea agglomerans	Pantoea	unclassified	15_1
68B	56B_MAG.15.fa	86.5945794440803	0.829893477922446	0.0121146672188119	1432473	125	125	26	149.706886742646	0.126189115742401	0.702628950074452	1	0.0115663826283932	0.968874224165596	0.979601528866951	NA	False	280292	131.699424171935	0.474499135519369	0.967474702736808	31328	20531	19809	33071	471732	482047	0.971320438851105	52880	1572288	Bombilactobacillus sp.	Bombilactobacillus	unclassified	34_2
68B	58B_MAG.5.fa	0.016731823433634	0.0139580749395771	NA	2026139	8	8	0	0.150957162546763	0.0001060939838775	0	0.0146655970963543	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	134	139	0.99458858271086	0	291	Melissococcus plutonius	Melissococcus	unclassified	67_0
68B	59B_MAG.11.fa	75.8304030532641	0.999588715014431	0.0078286975786325	1660649	45	45	78	23.2121916191248	0.0180616490402096	0.997623820566538	1	0.0073186006679222	0.996746550226564	0.999908855117664	2.08490417247189	False	196250	90.178527388535	0.475907086124894	0.980579927915988	5390	151	134	36406	497180	500574	0.988087343436813	36540	1143720	Bifidobacterium sp.	Bifidobacterium	unclassified	58_9
68B	59B_MAG.6.fa	0.69965469496242	0.0856453555980855	0.0079460616861929	4780411	13	13	0	22.9465270829014	0.010497902322879	0.0179478291720104	0.460868137777996	0.0084125628486803	0.966689200214457	0.971677661483951	NA	False	5702	152.787092248334	0.295539351454965	0.846170987950064	2858	2430	2394	1407	12725	14898	0.942986253508827	3801	77393	Enterobacter ludwigii	Enterobacter	unclassified	17_1
68B	61B_MAG.9.fa	4.25594328780951	0.925143674867606	0.0117037363615374	4449978	17	17	4	2.86917097150353	0.0013606408943483	0.415472840539886	0.976669597091784	0	0.985004151240369	0.990477297988744	NA	False	257	28.5252918287938	0.631153793624311	0.971027758385307	27725	17606	17226	31178	73749	75004	0.975367375320819	48404	157138	Kosakonia cowanii	Kosakonia	unclassified	24_0
68B	63B_MAG.16.fa	0.559492209256918	0.352147962871735	0.002688223113169	3387931	437	436	0	0.941633891549969	0.0005183107770507	0.0055924987846564	0.389838510992827	0	0.98348023433789	0.984799704438697	NA	False	NA	NA	NA	NA	313	288	287	62	7395	7516	0.976713135310468	349	16832	Pantoea dispersa	Pantoea	unclassified	25_0
68B	64B_MAG.11.fa	9.29382951262715	0.538866345726475	0.0071096877522942	2292639	47	47	1	14.7952610195048	0.0097914506537089	0.412326580852895	0.999727112643	0.0068190436303431	0.98202928967668	0.987988143647204	NA	False	24011	65.7136312523427	0.634375778641078	0.990451494216655	16988	11355	11204	15621	81904	83666	0.976266901484047	26825	240631	Snodgrassella alvi	Snodgrassella	unclassified	60_2
68B	68B_MAG.18.fa	18.5094161119451	0.99987801935191	0.000815632304336	4533506	30	30	18	5.76480611880339	0.0027092883931333	0.998058897462582	0.999999920205753	0.0005676899673686	0.999984971399247	0.999993590743796	1.49891799723161	False	1222	22.7283142389525	0.747604793819167	0.976966544799926	68	29	29	2335	333512	335075	0.993648048864787	2364	676167	Hafnia alvei	Hafnia	unclassified	13_1
68B	69B_MAG.20.fa	81.286803590731	0.999951456249736	0.0077576375151086	4779194	76	76	80	22.6552125710936	0.0103796470053917	0.999487988978895	1	0.0073458756838367	0.995881925502858	0.999942638787443	2.8413923209668	False	535431	89.9297089634332	0.53499535323016	0.977235622364307	19671	274	254	98258	1552999	1566452	0.986149729096049	98512	3188699	Gibbsiella quercinecans	Gibbsiella	unclassified	14_1
68B	70B_MAG.2.fa	0.534104581546546	0.0025796528751214	0.0034660769069841	2215802	15	3	0	13.5516224495764	0.009110036439524	0.0023210557622025	0.376005887345391	0.0026508575522644	0.995139023916002	0.997861170523041	NA	False	196	115.688775510204	0.653939701578486	0.992297150700252	25	11	10	54	4614	4628	0.922173208836156	64	11489	Snodgrassella sp.	Snodgrassella	Snod_2	59_1
68B	70B_MAG.28.fa	7.52846000804308	0.993401831211432	0.0007764756193146	4428653	202	202	7	3.57280232000576	0.0017055451000211	0.794464140676635	0.998702907667764	0	0.999879490883087	0.999892564985394	1.7153637700573	False	8	10.75	0.647351236200667	0.722152847152847	424	378	377	1044	132796	133423	0.993360710866943	1421	273124	Citrobacter portucalensis	Citrobacter	unclassified	22_0
68B	71B_MAG.1.fa	11.2817713590468	0.998261640888653	0.0006409591118682	1176972	36	36	11	4.52579267407755	0.0041845063367299	0.952534979591698	0.999952832436238	0	0.999958077150531	0.999966996905737	1.65436798400797	False	37	17.8918918918919	0.950418627384572	1	47	37	37	561	52369	52543	0.995661554123697	598	106210	Apilactobacillus bombintestini	Apilactobacillus	unclassified	9_1
68B	71B_MAG.17.fa	0.0034201029891057	0.0029792319254037	NA	2461037	9	8	0	0.065838862611189	4.19838455644189e-05	0	0.0030153954744562	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	32	32	0.973471593260527	0	112	Bartonella sp.	Bartonella	unclassified	43_1
68B	71B_MAG.23.fa	2.54788561783503	0.609191084184957	0.012518556308377	4708846	16	16	1	4.28433626100526	0.0019750312398636	0.170400773352961	0.89457790138246	0.0041802136864428	0.95836319200988	0.970999176212096	NA	False	2223	48.8241115609537	0.626408059693573	0.942526618204413	33409	23270	22888	16483	45669	55708	0.951698338995256	39371	201587	Enterobacter bugandensis	Enterobacter	unclassified	18_1
68B	72B_MAG.34.fa	0.0016416071421842	0.0015053298851628	NA	1592342	190	10	0	0.0439891644238629	3.52835732885952e-05	0	0.0014484890321738	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	11	11	0.991362118911942	0	77	Schmidhempelia sp.	Schmidhempelia	unclassified	64_0
68B	72B_MAG.48.fa	0.0276197708486194	0.0212709024952153	0	3897860	293	147	0	0.206632302781157	0.0001054567808787	2.2063388628632e-05	0.0240932670715104	0	0.976744186046512	0.976744186046512	NA	False	NA	NA	NA	NA	2	2	2	0	451	452	0.992710684703788	2	1024	Aeromonas hydrophila	Aeromonas	unclassified	68_0
68B	73B_MAG.30.fa	14.7823889434827	0.996385443468017	0.0082185220064195	2697703	60	60	11	24.2175837810264	0.0147775316973159	0.916384791061136	0.99999785602599	0.0097368513554319	0.994307751926069	0.999464430326188	2.7032058333549	False	72821	89.7075568860631	0.498509942479017	0.967494456353116	14072	1324	1290	42472	154639	162127	0.982601646308566	43762	443331	Gilliamella sp.	Gilliamella	unclassified	53_4
68B	75B_MAG.10.fa	0.0060339400961294	0.001641291457372	0.007856843213663	4284431	37	13	0	0.262864941769038	0.0001271046736729	0.0002632788344589	0.0053138006516862	0.0056358346287048	0.944148936170211	0.953900709219857	NA	False	120	52.425	0.255991733229036	0.855865264841722	63	52	51	18	95	174	0.910286006072132	69	4177	Cronobacter turicensis	Cronobacter	unclassified	16_1
68B	77B_MAG.8.fa	2.70984626253424	0.772358684455965	0.0153787692966828	4518222	17	17	2	3.64412946116653	0.0017150371389564	0.170446472085701	0.908625994968327	0.0021549687956548	0.973581867643144	0.985807314491991	NA	False	5362	39.3071615069004	0.534193762415432	0.983599717850642	20345	10930	10602	19747	47104	52886	0.962924550223732	30349	182715	Enterobacter asburiae	Enterobacter	unclassified	18_2
68B	77B_MAG.9.fa	33.9087816913672	0.948971619893714	0.0201748905651431	1877759	30	30	26	30.9075503951056	0.0225912227130943	0.879920692698051	0.999999999999901	0.0191535945141719	0.979380600975985	0.991453017317293	NA	False	520684	74.0346909065767	0.339739403395842	0.966053039679072	34069	14122	13382	89744	244035	250361	0.969936539660366	103126	904070	Bifidobacterium sp000499185	Bifidobacterium	unclassified	58_7
68B	79B_MAG.29.fa	0.0004839269620958	0.0002482755718578	NA	4277505	48	3	0	0.032539704702916	1.57509330808736e-05	0	0.0004272162246801	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	8	8	0.998608324043107	0	45	Providencia rettgeri	Providencia	unclassified	1_1
